date_of_receipt_of_the_order,delivery_address,confectioner_id,courier_id,customer_id,discount_id,package_id
2011-06-24 07:21:04Z,Bacton   Boulevard,327,291,578,213,1128
2017-02-19 06:36:23Z,Jackson Road,596,1095,1254,1155,1015
2020-02-18 01:22:58Z,Antrobus   Alley,1080,1366,1257,1004,999
2014-11-25 05:09:39Z,Garfield Crossroad,1463,485,1563,1399,1376
2017-06-01 14:05:44Z,Bede  Tunnel,1819,919,418,419,1572
2017-11-17 12:18:41Z,Howard Tunnel,120,1211,1211,955,125
2010-08-23 20:22:13Z,Clissold  Crossroad,935,1631,769,1591,1616
2011-03-10 10:43:52Z,Cato   Lane,525,1547,339,587,581
2017-09-04 14:37:20Z,Archery  Drive,986,366,353,188,422
2016-08-11 13:12:22Z,Gavel   Hill,57,1983,787,1649,1980
2020-05-15 10:50:57Z,Blackpool  Lane,347,686,1664,617,1537
2019-11-13 06:44:35Z,Charnwood   Grove,952,645,404,1239,1429
2021-06-11 22:08:40Z,Canal  Lane,1438,1490,355,1800,931
2017-10-19 19:11:29Z,Bolton  Road,1163,19,1666,523,1805
2019-08-14 19:53:36Z,Camdenhurst   Vale,1211,1032,142,1246,742
2011-02-01 12:52:48Z,Boldero   Drive,543,1248,174,262,1737
2013-10-26 16:53:23Z,Bennett  Lane,863,1481,385,1572,906
2022-09-16 05:18:45Z,Calshot   Avenue,1107,280,1323,1658,1684
2012-12-24 17:38:36Z,Beatty  Walk,1249,1476,419,350,1544
2021-04-29 12:12:42Z,King Boulevard,1351,169,661,861,1169
2018-03-13 13:38:30Z,Andsell    Way,1509,141,1894,938,79
2015-11-13 10:09:44Z,Thomas More   Tunnel,1297,232,909,1153,557
2012-09-04 08:45:33Z,Norfolk  Avenue,518,928,1155,998,824
2018-05-18 02:04:56Z,Chamberlain  Boulevard,1993,1966,279,455,606
2020-10-25 02:43:33Z,Central  Road,828,871,429,1952,16
2014-07-31 08:18:44Z,Ben   Road,455,1623,967,1783,1080
2010-07-07 18:01:40Z,Babmaes    Alley,703,239,942,875,102
2021-09-27 11:40:48Z,Blore  Tunnel,424,101,284,570,871
2018-04-11 17:41:38Z,Andrews  Route,1964,1512,655,1488,822
2013-10-18 01:54:31Z,Viscount   Pass,608,169,190,1011,1141
2013-12-02 10:46:04Z,Sherlock   Drive,1876,1200,867,1499,511
2017-11-07 04:15:57Z,Cockspur  Pass,1952,275,1430,220,613
2016-05-25 05:37:52Z,Birkenhead   Pass,899,1492,116,380,1860
2010-11-10 10:13:51Z,Buttonwood Tunnel,40,1635,1455,622,1323
2010-06-24 10:43:16Z,Clifton  Vale,1194,216,1914,1580,921
2022-12-07 22:32:25Z,Birkbeck  Grove,414,301,1374,1383,131
2018-10-04 02:46:44Z,Balfour    Route,1410,235,1794,765,1991
2020-10-19 04:10:09Z,Thomas More   Vale,634,299,1899,465,280
2017-11-13 10:15:18Z,Gathorne   Alley,1158,1222,1155,1248,1939
2022-08-16 17:36:28Z,Waldram Park  Route,448,805,1679,1786,157
2022-12-27 03:21:15Z,Endsleigh  Street,107,1667,1075,1483,1666
2016-12-08 11:18:28Z,Queen Caroline   Avenue,1284,1077,573,1609,744
2021-03-12 05:24:32Z,Ashley Boulevard,1886,1851,1095,785,494
2016-11-06 10:06:55Z,Cadogan  Road,772,1116,1487,173,456
2011-10-19 05:05:10Z,Longmoore   Lane,1488,1521,603,1214,548
2018-02-26 06:08:49Z,Blake  Grove,1456,1780,1224,389,881
2013-09-23 22:49:22Z,Blake  Crossroad,1252,306,1457,123,571
2018-03-28 01:10:26Z,Bekesbourne   Drive,34,363,1573,183,1280
2013-04-17 19:48:47Z,Apollo  Avenue,1909,1660,1706,949,67
2019-01-27 21:06:19Z,Boleyn  Grove,1804,270,297,1757,425
2014-06-11 14:03:39Z,Bishop   Crossroad,1480,1747,861,816,698
2018-05-30 16:58:32Z,Paris   Road,222,397,1797,416,1622
2017-10-22 08:13:19Z,Virginia Road,1183,558,1304,1886,1523
2010-07-13 11:10:43Z,Bell    Grove,223,180,1959,88,1251
2014-07-15 06:22:20Z,Jackson Pass,1710,48,1899,1960,10
2016-11-22 01:40:26Z,Betton  Way,1424,564,303,1511,812
2021-07-05 15:28:21Z,Church Lane,1304,174,1617,456,1535
2022-09-04 00:54:56Z,Kimberley  Way,1732,847,1257,1986,1563
2010-06-19 22:07:03Z,Bingham   Pass,1038,755,1396,1784,1739
2022-04-04 09:40:51Z,Heritage Pass,1869,744,1726,343,1554
2019-11-30 01:37:30Z,Camden  Rue,191,831,1455,255,826
2011-05-10 15:29:13Z,Adderley   Tunnel,1831,1136,863,1059,1751
2011-05-17 02:29:16Z,Adams  Hill,206,978,513,261,1220
2013-05-11 04:03:24Z,Oxford Drive,1653,564,565,329,1484
2016-11-22 07:01:21Z,Rail Crossroad,1391,912,590,1480,496
2021-07-14 22:32:01Z,Victoria Rise Rue,1048,626,478,1741,565
2016-06-02 09:17:10Z,Andsell    Alley,1892,1483,299,494,1422
2014-09-21 12:11:14Z,Emden   Pass,483,1587,1601,1670,1740
2010-02-19 07:05:50Z,Queensberry  Avenue,329,1516,1939,1851,1743
2013-03-22 18:36:04Z,Cadogan  Route,1227,1019,1107,1182,3
2012-04-16 13:58:49Z,Thomas More   Drive,1527,143,891,141,895
2018-02-08 08:56:04Z,Clere  Drive,944,1154,782,555,1571
2016-05-23 07:21:36Z,Bekesbourne   Vale,1734,360,582,563,559
2010-02-14 03:28:51Z,Linden Street,334,1989,1796,961,1602
2020-05-26 04:13:06Z,Collingwood  Pass,1331,76,1953,400,1448
2015-01-29 02:39:27Z,Fawn Route,1280,408,532,1559,332
2014-06-23 08:48:35Z,Fawn Rue,491,820,793,758,611
2018-12-23 11:10:22Z,Lake Hill,232,1028,507,610,160
2013-09-17 17:22:11Z,Waldram Park  Way,1517,709,1389,429,43
2018-03-30 19:50:17Z,Boleyn  Road,30,1585,1133,1607,690
2011-02-11 09:09:17Z,Central  Lane,142,177,1503,1053,1722
2013-06-10 02:03:12Z,St. Johs  Walk,1287,1302,84,1369,182
2018-09-13 20:18:31Z,Waite  Way,223,999,922,1476,552
2022-03-23 15:56:02Z,Clyde Route,1656,568,1212,926,990
2020-01-18 13:44:14Z,Arline    Grove,384,298,1831,1523,1321
2022-12-07 17:16:57Z,Timothy  Pass,922,1954,504,132,246
2022-11-07 03:22:15Z,Cavendish Tunnel,561,1645,1515,157,1255
2012-04-07 02:43:45Z,Caxton  Crossroad,1310,615,624,1645,1029
2013-08-21 15:11:44Z,St. Johs  Rue,156,1646,1258,423,858
2018-06-14 13:35:50Z,Wager   Drive,1796,1736,186,8,1164
2014-10-11 13:10:14Z,Caxton  Walk,1181,644,1888,1507,600
2016-03-01 20:41:03Z,Ely  Pass,1248,1489,1869,899,833
2019-09-08 10:07:09Z,King Route,1418,818,888,1460,1021
2019-01-25 07:36:34Z,Linden Pass,529,466,614,534,1351
2014-07-20 02:43:09Z,Andrews  Street,306,489,696,139,265
2022-05-13 19:42:06Z,Berry  Pass,384,1226,1071,620,1140
2022-07-13 04:23:26Z,Sheffield Grove,1805,961,1404,286,300
2010-11-28 02:00:25Z,Ellerman   Drive,1033,513,400,765,882
2017-05-06 08:46:50Z,Elizabeth  Drive,1050,82,1388,1462,731
2020-02-21 03:32:45Z,Boleyn  Road,1411,683,1735,735,1979
2020-06-01 17:36:06Z,Camdale  Crossroad,397,193,559,221,376
2016-10-18 14:01:38Z,Blackwall  Tunnel,1902,1911,1322,898,837
2019-02-25 07:49:51Z,Black Friars   Road,994,1102,1716,1030,148
2017-06-23 12:01:14Z,Bolingbroke  Way,1397,1685,1195,904,511
2017-09-13 14:55:43Z,Underwood  Pass,875,781,1823,1412,1082
2014-12-25 01:16:15Z,Angela   Rue,330,1199,1457,504,1346
2015-11-04 00:27:37Z,Ellerslie Street,670,514,1637,1702,1932
2015-11-02 16:12:55Z,Baynes  Pass,1575,227,936,1206,735
2010-06-12 04:57:56Z,Chandos  Vale,30,1355,1996,1447,7
2021-12-13 04:53:15Z,Erindale Rue,476,111,1309,1775,1379
2015-06-04 14:32:03Z,Lexington Tunnel,871,1623,1230,1567,141
2011-01-24 00:17:39Z,Elf  Route,350,485,282,1706,485
2015-10-17 18:01:01Z,Queensberry  Road,278,1751,826,1896,959
2014-06-24 17:21:24Z,Battis   Way,1466,485,373,218,439
2021-01-14 02:53:57Z,Chatsworth  Hill,1688,1761,825,1494,1672
2012-04-09 03:43:01Z,Andsell    Vale,761,1346,1478,742,244
2017-10-30 15:31:18Z,Blue Anchor  Way,1066,1019,1796,1334,267
2012-12-09 22:54:07Z,Wakley   Road,1170,64,1065,1072,1465
2016-08-10 13:11:39Z,Betton  Vale,1171,1723,1027,739,1697
2019-06-15 11:14:25Z,Calderwood   Crossroad,405,695,1805,1697,339
2010-07-16 21:45:06Z,Bury  Drive,674,176,1415,1677,1172
2021-04-22 03:56:06Z,Linda Lane Lane,758,1847,74,307,1527
2014-11-28 05:24:51Z,Aspen Boulevard,1431,1658,370,1266,1767
2014-05-29 12:14:53Z,Caldwell   Walk,1201,1050,852,1324,20
2011-11-01 14:05:28Z,Ampton  Crossroad,565,1937,1958,1624,33
2013-08-11 12:31:41Z,Beechen  Tunnel,1994,744,1756,1308,1906
2022-10-26 18:24:50Z,Ernest  Boulevard,1171,646,1024,1454,204
2014-10-12 02:45:46Z,Virginia Pass,1710,1094,432,1307,144
2014-03-13 06:40:21Z,Chester      Boulevard,689,1055,109,1567,712
2012-06-10 14:16:03Z,Collent   Pass,1938,767,1313,601,578
2012-04-15 04:25:54Z,Longman   Road,498,1033,662,876,600
2021-11-21 11:08:09Z,Calverley  Route,544,1956,1968,1346,636
2010-02-25 20:07:29Z,Westbourne Road,206,1155,1665,1994,1542
2010-06-11 02:29:54Z,Gavel   Way,677,557,1075,905,1835
2021-07-17 16:47:54Z,Charterhouse  Road,1126,224,1356,632,1231
2021-02-24 04:31:46Z,Camberwell  Walk,463,828,1506,1211,605
2011-11-12 10:03:39Z,Rail Grove,1309,1280,1411,272,1730
2011-03-22 00:23:41Z,Cam  Grove,181,30,1441,639,911
2015-06-11 05:18:23Z,Addison  Grove,1035,95,248,1399,625
2017-08-10 13:20:50Z,Kimberley  Street,283,914,77,1220,959
2022-11-25 02:29:23Z,Blake  Hill,1556,647,1477,1769,1966
2018-12-10 00:48:20Z,Jackson Street,474,245,1317,25,332
2020-02-28 10:47:20Z,Marischal  Hill,1778,1747,528,562,1690
2022-03-16 05:13:52Z,Chandos  Lane,1930,538,1600,1921,855
2017-10-28 20:18:01Z,Bellenden  Walk,1827,441,1831,1902,935
2020-09-29 07:04:34Z,Chamberlain  Vale,449,869,1729,1242,1404
2020-12-13 02:34:06Z,Birkenhead   Grove,642,314,780,425,410
2014-08-08 19:53:02Z,Chalcot  Road,201,1920,87,731,1788
2016-02-17 09:54:48Z,Clerkenwell Pass,1652,90,731,193,1612
2021-09-10 01:12:25Z,Thorndike   Tunnel,979,1798,1517,1123,511
2018-01-30 21:14:39Z,Angel  Pass,447,668,1809,1156,674
2022-05-01 14:10:10Z,Glenwood Street,1114,662,691,1693,218
2017-02-13 21:50:48Z,Canal  Hill,1662,941,288,1213,665
2012-10-23 18:57:34Z,Sheffield Rue,149,1642,63,383,457
2017-04-24 02:34:14Z,Baltic  Hill,576,685,856,433,817
2016-09-01 09:17:48Z,Chelsea Manor  Walk,1326,1006,868,868,1461
2018-01-04 09:23:12Z,Berriman  Rue,1810,514,1048,1630,1835
2014-02-25 08:43:13Z,Glenwood Boulevard,529,366,1603,358,233
2020-07-01 06:33:16Z,Longleigh   Route,554,316,1057,1514,1588
2020-10-25 11:10:50Z,Heritage Grove,1272,874,343,1384,1187
2017-09-28 01:55:04Z,Ellerslie Alley,714,477,503,1265,1104
2016-07-02 13:06:37Z,Aspen Lane,1086,1960,732,573,321
2016-10-29 12:14:02Z,Armory  Tunnel,1638,1094,729,15,848
2012-10-15 15:28:20Z,Cobden  Boulevard,364,1602,581,1012,324
2013-08-23 22:34:43Z,Coalecroft  Way,1421,1787,382,652,614
2015-08-29 12:23:49Z,Canon Tunnel,189,838,1409,536,1089
2010-12-29 08:25:08Z,Rosewood Tunnel,480,1597,1129,1992,1308
2014-09-22 05:14:27Z,Egerton  Crossroad,445,1672,942,1632,196
2021-10-18 05:54:55Z,Chandos  Tunnel,1858,1414,1742,1602,1787
2019-07-26 21:11:18Z,Balfe   Alley,856,1308,785,1523,621
2020-02-25 04:07:34Z,Bellenden  Vale,475,394,1736,1594,1456
2022-09-20 10:11:13Z,Comet House  Avenue,1898,1738,1715,251,1706
2016-02-08 12:19:15Z,Bicknell  Way,264,816,1633,848,673
2017-10-05 10:43:47Z,Chestnut Rise Pass,1548,940,1348,1866,194
2010-02-07 21:42:07Z,Dunsley  Hill,1901,1409,1047,1807,371
2022-01-23 16:36:14Z,Chelsea Manor  Route,1270,131,921,1960,609
2018-05-07 20:42:28Z,Cave   Tunnel,421,190,776,903,1839
2014-11-06 11:23:31Z,Beatty  Hill,1202,915,224,1800,865
2015-05-11 12:00:11Z,Bliss  Grove,815,1670,1217,946,233
2019-02-23 06:49:23Z,Lonsdale  Walk,1384,989,857,1032,1467
2010-02-08 08:05:50Z,Cave   Rue,132,928,6,1737,808
2012-09-22 10:11:28Z,Sheffield Tunnel,1520,1374,1105,1685,894
2013-05-02 18:05:41Z,Badric  Road,1637,1530,1234,944,1833
2018-10-26 12:38:06Z,Angel  Rue,1417,1538,289,940,496
2013-11-24 01:21:12Z,Birkin   Street,803,1469,1482,1926,1782
2017-04-17 02:16:44Z,Catherine  Grove,84,1291,475,503,1863
2013-10-23 18:38:48Z,Bocking   Street,118,1957,1567,1396,1954
2010-02-10 11:00:19Z,Birkin   Drive,1170,728,1765,1462,1906
2020-03-26 22:32:48Z,Belgrave  Rue,563,1454,998,465,1993
2014-10-15 18:34:32Z,Central  Walk,445,1351,1524,360,386
2017-08-04 02:45:43Z,Betton  Route,164,121,1746,737,401
2014-06-03 00:40:15Z,Cockspur  Walk,813,1394,113,398,1489
2010-02-26 03:12:43Z,Lexington Pass,1594,284,415,1937,1547
2017-09-22 08:27:02Z,Norfolk  Lane,1838,1290,878,718,1257
2012-03-06 10:34:50Z,North Vale,799,538,130,247,1988
2020-11-28 01:37:30Z,Thomas  Crossroad,721,526,1463,322,464
2017-05-12 09:18:47Z,Carlton  Street,952,1556,822,1520,771
2014-12-26 22:45:09Z,Emden   Pass,1277,1485,1876,1808,1301
2017-10-20 12:23:24Z,Battersea   Drive,150,570,353,1255,935
2022-03-02 20:10:32Z,Sheffield Hill,376,1586,573,1424,468
2015-11-26 15:38:44Z,Rail Street,1219,1249,1978,446,656
2021-11-27 18:45:23Z,Sheffield Vale,1045,1407,253,1168,1515
2021-11-27 00:51:58Z,Aylward   Hill,130,1109,291,1235,1876
2014-10-05 02:41:44Z,Calshot   Vale,1789,1351,1103,1276,489
2017-11-27 22:21:45Z,Berry  Route,129,541,1166,1172,1300
2019-01-18 17:36:51Z,Bush  Alley,63,1119,870,156,1420
2022-09-16 10:39:41Z,Arbutus   Walk,762,1617,902,65,240
2018-09-23 09:53:37Z,Virgil   Walk,1328,981,1749,69,705
2019-04-23 09:54:08Z,Queen Caroline   Boulevard,1670,1288,1983,407,334
2021-09-02 22:54:05Z,Bolingbroke  Drive,536,1779,1548,271,1235
2017-06-30 02:10:57Z,Westbourne Pass,447,1791,1888,406,1352
2018-02-16 16:16:45Z,Badric  Boulevard,113,1946,1613,81,1832
2016-07-22 12:53:41Z,Chartham  Pass,1359,445,1970,520,435
2011-04-13 18:48:56Z,St. Pauls  Vale,238,842,193,518,1928
2012-11-19 08:11:48Z,Vincent  Pass,1838,1666,1602,657,1155
2018-08-02 13:38:03Z,St. Pauls  Avenue,969,432,1444,436,833
2015-04-21 14:27:56Z,Lincoln Crossroad,1833,1709,772,1887,1314
2017-01-08 07:32:30Z,Blackheath   Grove,1937,606,304,918,1777
2016-10-09 03:12:18Z,Marischal  Rue,1288,1872,1760,1074,1493
2020-06-21 22:33:20Z,Longmoore   Route,89,1833,1892,1885,1267
2010-01-16 01:20:30Z,Timber   Road,80,495,839,132,1914
2016-09-30 02:18:43Z,Chatsworth  Grove,504,422,899,127,241
2020-04-25 11:34:55Z,Clarges   Alley,1150,518,471,1025,1891
2021-07-14 03:09:57Z,Adderley   Pass,1184,1793,1266,236,1361
2021-01-09 10:27:02Z,Victorian  Route,1167,1329,1471,987,1140
2021-06-24 06:49:54Z,Linda Lane Drive,1865,1344,321,1661,889
2017-06-14 05:09:34Z,Heritage Hill,1088,1237,1106,861,6
2011-06-21 15:08:28Z,Dutton   Avenue,385,1350,1141,1554,905
2014-02-15 06:52:07Z,Lake Rue,1222,1927,1922,1914,1700
2015-04-01 19:14:52Z,Blanchard  Boulevard,48,242,234,1880,280
2021-06-11 03:10:46Z,Birkenhead   Drive,856,959,971,520,1334
2011-07-28 20:52:40Z,Ensign   Hill,1691,16,1178,939,92
2013-06-01 05:16:14Z,Yoakley Avenue,1708,1302,900,1321,1025
2012-04-23 08:43:56Z,Biggerstaff   Street,1314,1072,963,943,1181
2019-07-28 17:20:00Z,Collins  Grove,875,550,218,702,1340
2020-11-07 20:54:29Z,Ashley Walk,1897,1250,1669,1620,14
2017-11-28 16:29:55Z,Canal  Route,1337,702,107,1976,1148
2018-09-28 11:31:53Z,Yoakley Vale,857,428,350,1103,323
2016-08-05 12:50:01Z,Blue Anchor  Lane,1685,1174,1712,1274,1560
2019-06-27 03:36:29Z,Walnut Grove,83,1212,1516,595,1364
2013-05-23 05:23:57Z,Meadow Rue,1619,393,1241,1271,910
2015-10-23 04:55:05Z,Cable    Pass,1537,1016,932,264,1874
2021-08-06 18:23:16Z,Earl Rise Pass,1918,346,1137,1587,1727
2020-09-22 06:37:37Z,Timothy  Avenue,335,1555,1319,33,290
2013-07-28 15:23:33Z,Zealand Hill,659,1675,500,1662,1100
2014-03-18 07:36:34Z,Battersea   Road,130,475,896,134,1323
2017-07-31 08:38:27Z,Zealand Road,482,682,1377,945,1841
2019-09-19 11:41:52Z,Clarges   Grove,825,1686,1461,1087,66
2013-07-29 22:17:00Z,St. Jamess  Grove,252,1425,844,1137,156
2017-12-21 02:00:53Z,Caslon   Tunnel,652,1193,1818,286,156
2015-03-30 13:06:52Z,Camberwell  Drive,1231,1649,1209,672,236
2017-02-26 02:39:09Z,Babmaes    Crossroad,1598,430,1952,101,704
2018-09-14 20:34:51Z,Oxford Way,321,1035,268,1269,1779
2012-07-25 13:42:53Z,Central  Tunnel,311,194,1194,1927,1483
2016-06-10 12:52:13Z,Cardinal Drive,893,1595,1388,333,55
2010-08-31 20:12:17Z,Kingly  Walk,1984,1329,174,405,966
2018-08-03 21:06:26Z,Charnwood   Way,1113,119,1758,907,777
2022-01-21 09:01:57Z,Littlebury  Drive,385,143,673,1880,1447
2012-03-18 11:48:41Z,Sherwood  Lane,682,209,1865,1753,1079
2010-03-01 20:57:07Z,Chestnut Rise Way,1612,482,1269,575,1148
2018-08-13 22:47:15Z,Collins  Lane,59,944,32,1731,1085
2022-03-08 17:35:36Z,Belfort  Rue,1275,1437,1550,1041,1023
2015-01-17 09:08:00Z,Angrave    Pass,1205,530,191,612,872
2017-10-01 19:49:53Z,Castlereagh   Hill,890,151,922,1722,1348
2016-02-09 22:13:31Z,Carnegie   Lane,226,1207,1832,1025,107
2011-12-20 13:24:07Z,King Edward  Alley,569,1739,1502,1540,474
2016-07-07 03:43:46Z,Bermondsey    Road,117,548,1399,120,1301
2019-04-13 21:10:46Z,Belmore  Vale,1380,305,984,779,1847
2017-01-21 16:14:28Z,Charterhouse  Tunnel,683,1581,1183,220,1807
2013-01-10 10:04:46Z,Fairbairn  Vale,212,1090,1284,1625,1986
2016-07-04 20:28:55Z,Sheffield Crossroad,265,359,1197,556,1694
2017-07-03 14:02:32Z,Chelsea Manor  Grove,1623,1865,1817,937,1081
2020-07-13 15:42:41Z,St. Pauls  Boulevard,1112,93,1894,1495,223
2017-02-22 04:21:00Z,Collins  Rue,1000,1317,824,1022,1251
2015-01-05 20:27:43Z,Virginia Crossroad,1325,1466,1419,1807,1050
2022-06-24 01:47:13Z,Armory  Route,1564,1247,1105,662,200
2016-01-22 01:49:11Z,Arthur  Crossroad,232,866,501,114,59
2012-05-26 06:49:14Z,Aspen Alley,1421,768,429,76,415
2010-04-28 05:17:11Z,West Crossroad,267,1752,1577,1917,590
2013-09-18 09:23:53Z,Birkin   Hill,1672,1234,553,1307,937
2022-02-05 20:29:23Z,Dunton  Way,1366,1825,337,233,124
2013-05-12 00:35:52Z,Battersea   Grove,526,600,748,536,141
2021-07-24 00:24:49Z,Bacton   Road,307,1095,1194,1522,1108
2017-03-26 07:24:41Z,Calvin   Tunnel,992,387,1751,1580,358
2012-11-28 03:21:17Z,Garfield Avenue,798,709,1953,559,401
2021-03-07 22:28:57Z,Becklow  Walk,1295,1519,1241,1039,601
2019-02-26 10:17:28Z,Anns  Grove,22,1607,362,785,560
2019-03-29 18:15:27Z,Birkenhead   Crossroad,1365,298,486,1568,550
2014-08-19 10:24:13Z,Dutton   Avenue,1365,1092,232,339,1318
2021-12-31 10:52:00Z,Blue Anchor  Alley,1917,688,347,197,1615
2017-07-17 06:40:41Z,Linden Tunnel,1560,155,944,553,1032
2015-08-01 02:49:04Z,Elystan  Grove,1043,243,1270,554,221
2010-09-02 20:47:33Z,Rosewood Street,1187,381,1798,1222,354
2017-02-17 19:07:31Z,Bletchley   Street,779,1531,78,1395,766
2015-04-16 00:45:10Z,Canning  Lane,1090,1644,104,926,1062
2016-02-08 05:48:52Z,Betton  Walk,1192,967,564,755,1810
2013-04-15 13:57:55Z,Norfolk  Alley,659,1464,1739,476,826
2018-09-10 10:46:47Z,King Edward  Hill,1318,1290,154,1119,1427
2010-03-26 09:52:42Z,Camelot   Grove,1203,340,1110,832,11
2016-07-10 17:11:11Z,Bendall   Boulevard,906,986,640,1187,586
2010-09-27 12:20:06Z,Littlebury  Grove,45,1649,1274,601,692
2017-01-04 12:33:02Z,Blackall   Rue,1719,261,1400,1365,1994
2018-08-17 22:01:35Z,Blackheath  Lane,678,384,1168,479,240
2019-06-03 07:19:22Z,Bletchley   Hill,292,295,1461,1557,1409
2012-01-12 05:37:37Z,Under  Grove,1576,1266,379,1787,1221
2010-10-10 20:22:05Z,Bloomsbury  Boulevard,239,971,890,1433,213
2015-06-14 19:13:41Z,Cavendish Boulevard,618,1969,1105,1904,437
2022-06-19 18:46:56Z,Vine  Tunnel,1812,808,1901,100,453
2011-06-28 06:25:58Z,Belmont Park Tunnel,1639,57,490,668,1976
2010-08-25 18:47:23Z,Littlebury  Lane,892,649,410,682,1316
2020-12-06 21:34:17Z,Gate   Crossroad,1686,1159,83,1531,114
2012-07-04 16:55:16Z,Bayberry Alley,142,331,1049,1414,1769
2022-08-15 17:57:08Z,Elf  Route,1970,1915,1252,1690,1771
2015-12-06 10:29:23Z,Bective  Lane,1985,370,1331,585,445
2022-11-27 14:05:27Z,Abourne   Route,682,507,80,1632,1902
2022-06-06 22:48:18Z,Clarks  Pass,972,1188,167,279,424
2013-12-29 05:29:45Z,St. Jamess  Vale,364,345,679,83,1184
2019-09-25 17:21:03Z,Bedford  Pass,1180,1234,746,1610,139
2016-07-24 11:30:33Z,Collins  Rue,525,1398,143,419,166
2020-02-25 07:49:56Z,Apsley    Tunnel,350,143,1734,953,1819
2014-09-25 05:03:56Z,Yoakley Alley,1550,9,932,1533,813
2013-02-02 17:00:14Z,Bellenden  Hill,980,1819,1281,1939,766
2018-08-26 22:02:13Z,Blue Anchor  Crossroad,640,885,603,1876,1186
2017-09-25 02:17:29Z,Mariner  Hill,343,1847,135,1486,633
2014-11-14 01:04:55Z,Norfolk  Pass,1253,1163,1914,1671,1879
2022-10-02 12:04:54Z,Ben   Route,1862,1368,48,931,936
2018-05-19 03:52:56Z,Heritage Lane,1877,1477,1433,1805,1279
2014-07-17 13:57:08Z,Calverley  Street,1202,1632,1439,1962,1514
2018-07-07 03:44:24Z,Thrale   Way,1526,1985,766,1439,1702
2021-10-12 09:54:02Z,Shepherds  Rue,1464,1285,438,238,75
2014-06-09 04:28:55Z,Cheney  Rue,1400,167,415,1491,974
2021-07-14 11:44:11Z,Clere  Vale,615,1950,1448,1039,1840
2016-06-23 16:32:12Z,Longman   Hill,1855,168,155,1524,1276
2018-01-11 18:32:55Z,Carol   Crossroad,196,586,600,1024,211
2015-06-13 12:24:17Z,Thurloe   Road,1148,670,487,790,1036
2015-06-22 16:45:23Z,Parkgate  Drive,263,312,248,1337,1449
2013-03-29 20:56:38Z,Belfort  Route,913,1755,863,440,816
2015-02-09 06:00:47Z,Argyle  Alley,1754,1019,1484,1038,487
2011-04-19 08:49:09Z,Chalcot  Tunnel,255,323,289,777,874
2019-01-10 06:31:20Z,Fairbairn  Route,414,1757,731,1927,596
2010-03-03 07:29:23Z,Balfour    Hill,46,557,1228,1852,412
2010-01-28 18:33:48Z,Cavendish Drive,335,1500,540,151,40
2022-06-05 13:41:16Z,Bishop   Boulevard,1010,605,1727,308,560
2020-06-02 08:30:39Z,Bond Hill,1116,278,1731,1548,1021
2016-05-08 06:43:45Z,Thomas  Crossroad,456,1422,1230,1388,445
2022-11-28 08:53:40Z,Hickory Lane Avenue,1431,1546,623,126,105
2019-06-10 22:12:17Z,Howard Drive,1274,385,263,420,491
2015-10-15 02:24:31Z,Arthur  Boulevard,1288,150,305,1077,1172
2017-07-12 08:09:45Z,Vincent  Road,93,846,186,926,896
2015-09-03 12:44:33Z,Bendall   Road,470,149,846,1125,26
2019-09-20 21:47:16Z,Empress  Street,770,259,474,1820,1028
2011-10-28 09:49:08Z,King Rue,1182,293,1416,234,1565
2022-12-18 15:50:45Z,Longleigh   Rue,1242,1679,157,231,47
2017-05-11 14:14:56Z,Heritage Alley,1645,77,1926,452,1075
2021-12-28 09:20:42Z,Bellenden   Drive,1071,966,554,1709,1791
2022-07-18 21:08:24Z,Blean   Avenue,1452,1017,794,1664,797
2011-07-11 19:12:52Z,Aylward   Rue,995,647,1339,308,1113
2015-12-22 17:26:25Z,Maple Vale,1344,608,1190,1677,337
2018-09-17 15:19:47Z,Norfolk  Lane,652,625,910,1657,1411
2016-10-24 06:30:30Z,Earl Rise Crossroad,1716,1971,1906,371,1484
2015-04-24 10:24:57Z,Fawn Avenue,1194,1672,187,475,1119
2022-05-02 03:32:33Z,Sundown Alley,1156,1995,715,1397,1455
2019-10-21 04:08:54Z,Hickory Lane Avenue,1686,891,1218,1771,1966
2022-01-22 05:51:23Z,Cobden  Vale,1659,1431,1237,1471,936
2022-07-16 08:19:56Z,Clarges   Avenue,1586,815,1910,1656,88
2018-11-06 16:11:49Z,Waldram Park  Road,205,1986,1295,1256,1348
2022-07-22 05:17:40Z,Ellerman   Grove,812,337,1283,161,1984
2013-09-19 05:46:34Z,Lexington Grove,655,1305,403,1860,310
2021-06-30 13:10:12Z,Rail Boulevard,1634,1226,1251,177,1680
2013-10-12 08:05:39Z,Camdenhurst   Way,741,4,1574,373,1927
2018-12-14 09:55:02Z,Blenkarne  Avenue,1361,1331,1989,853,1487
2020-07-16 08:43:30Z,Linda   Way,123,702,58,909,1807
2015-10-18 22:23:28Z,Spruce Road,1454,564,400,287,1937
2021-12-20 20:44:15Z,Sheraton   Alley,648,1865,1920,187,827
2017-02-09 13:43:55Z,Thomas Doyle   Lane,1520,1880,872,315,1018
2020-03-15 22:57:38Z,Becklow  Way,1287,1877,1425,454,1201
2020-12-12 10:49:44Z,Bocking   Crossroad,1928,55,193,989,1620
2010-06-03 09:48:43Z,Magnolia Vale,1670,1044,519,1414,1622
2015-05-09 02:46:16Z,Angel  Boulevard,1366,578,44,762,374
